hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
-0.12255563457480027,833,6145,11,-0.22776844734188148,3,0.8631021117987177,-0.18783905337062762,-0.22436726890040196,0
0.4175564901016787,5949,302,3,-0.22776844734188148,2,-0.18336613906448174,-0.18783905337062762,-0.22436726890040196,0
-0.12254885405605165,5040,6037,0,0.35869142793619274,3,1.301158588904243,-0.18783905337062762,-0.22436726890040196,0
0.4175691534425473,2459,3151,2,0.6938113566665208,2,-0.4997402614184723,-0.18783905337062762,-0.22436726890040196,0
0.08507516630395305,2029,6581,0,0.5262513923013568,3,0.644073873245955,-0.18783905337062762,-0.22436726890040196,0
-0.12268360829442453,909,5433,35,-0.22776844734188148,3,0.9361115246496385,-0.18783905337062762,-0.22436726890040196,0
0.4177387869353473,4453,411,1,0.8613713210316849,5,0.011325628537973963,-0.18783905337062762,-0.22436726890040196,0
0.4176630728743222,5178,3704,26,0.7775913388491029,4,1.0091209375005594,-0.18783905337062762,-0.22436726890040196,0
-0.12228135500671318,3135,1595,18,0.35869142793619274,4,0.035662099488280925,-0.18783905337062762,-0.22436726890040196,0
0.4177599763161869,3309,1097,11,-0.5628883760722095,3,0.6927468151465689,-0.18783905337062762,-0.22436726890040196,0
-0.12237464688204858,4540,3766,11,-0.6466683582547916,5,0.15734445423981575,-0.18783905337062762,-0.22436726890040196,0
-0.12256122439871502,647,74,26,-0.3115484295244635,3,0.7657562279974898,-0.18783905337062762,-0.22436726890040196,0
-0.12264058743029559,4397,563,0,-0.060208482976717416,3,0.644073873245955,-0.18783905337062762,-0.22436726890040196,0
-0.12229694625163225,1193,6552,8,0.5262513923013568,4,0.7657562279974898,-0.18783905337062762,-0.22436726890040196,0
-0.12262289532590522,5057,6417,6,0.2749114457536107,2,0.668410344196262,-0.18783905337062762,-0.22436726890040196,0
-0.1225602996880674,54,5034,11,0.10735148138844663,4,0.15734445423981575,-0.18783905337062762,-0.22436726890040196,0
-0.12255055386124208,3575,5226,0,-0.8142283226199557,3,-0.061683784312946924,-0.18783905337062762,-0.22436726890040196,0
0.4175563841236045,2278,845,17,-0.6466683582547916,3,0.7657562279974898,-0.18783905337062762,-0.22436726890040196,0
0.4177304583055144,14,2438,35,0.8613713210316849,5,1.4228409436557778,-0.18783905337062762,-0.22436726890040196,0
0.41762455088334394,5390,3192,6,0.6938113566665208,3,-0.3293849647663235,-0.18783905337062762,-0.22436726890040196,0
-0.12231722546783445,1020,5238,0,0.4424714101187748,3,0.9847844665502525,-0.18783905337062762,-0.22436726890040196,0
0.4175750466546745,1572,1168,3,-0.9817882869851198,5,-0.5727496742693932,-0.18783905337062762,-0.22436726890040196,0
-0.12258031915408771,1386,2099,0,0.2749114457536107,4,0.23035386709073663,-0.18783905337062762,-0.22436726890040196,0
-0.12253897315913173,2218,1022,35,-0.3115484295244635,4,0.3033632799416575,-0.18783905337062762,-0.22436726890040196,0
-0.12242878089796043,5577,2308,11,-0.3115484295244635,3,0.8144291698981038,-0.18783905337062762,-0.22436726890040196,0
-0.12244451344697846,1810,1765,26,0.2749114457536107,3,1.349831530804857,-0.18783905337062762,-0.22436726890040196,0
0.4176194306877581,6674,1418,10,0.6938113566665208,4,0.035662099488280925,-0.18783905337062762,-0.22436726890040196,0
-0.12255340903524166,2809,4971,11,-0.14398846515929944,5,0.5223915184944202,-0.18783905337062762,-0.22436726890040196,0
-0.12263425991586421,3906,481,11,-0.14398846515929944,3,0.4493821056434993,-0.18783905337062762,-0.22436726890040196,0
-0.12231291361481472,5223,1536,11,0.2749114457536107,2,0.011325628537973963,-0.18783905337062762,-0.22436726890040196,0
-0.12262751472314033,6594,4034,11,0.023571499205864613,3,1.0334574084508663,-0.18783905337062762,-0.22436726890040196,0
0.4177432110004456,2117,3135,6,0.8613713210316849,0,0.32769975089196446,-0.18783905337062762,-0.22436726890040196,0
-0.12255891573909819,4587,4525,26,-0.3115484295244635,5,0.619737402295648,-0.18783905337062762,-0.22436726890040196,0
-0.12243380134947641,4318,3691,11,-1.4844681800806119,4,1.0334574084508663,-0.18783905337062762,-0.22436726890040196,0
-0.12228906231411087,2675,6027,6,-0.7304483404373736,0,0.668410344196262,-0.18783905337062762,-0.22436726890040196,0
-0.1226191590792886,1531,2288,0,-0.5628883760722095,4,0.4493821056434993,-0.18783905337062762,-0.22436726890040196,0
-0.1226700327109171,4371,2843,26,0.023571499205864613,3,0.9604479955999455,-0.18783905337062762,-0.22436726890040196,0
-0.12254015761996125,1733,4691,26,-0.3953284117070455,5,1.1308032922520943,-0.18783905337062762,-0.22436726890040196,0
-0.1225596492736119,2837,2170,0,0.023571499205864613,4,0.8387656408484107,-0.18783905337062762,-0.22436726890040196,0
0.417569932693093,3494,3801,6,0.5262513923013568,2,0.13300798328950877,-0.18783905337062762,-0.22436726890040196,0
-0.12258911325624651,2020,548,35,-0.47910839388962756,3,0.3763726927925784,-0.18783905337062762,-0.22436726890040196,0
-0.12258031707608626,3572,1416,11,0.2749114457536107,4,-0.18336613906448174,-0.18783905337062762,-0.22436726890040196,0
-0.12253956123354358,1265,3842,11,-1.2331282335328657,3,0.7170832860968759,-0.18783905337062762,-0.22436726890040196,0
0.4176755471170583,487,705,18,0.7775913388491029,0,-0.13469319716386782,-0.18783905337062762,-0.22436726890040196,0
-0.12262733393701372,5373,3745,11,-1.1493482513502837,3,0.8874385827490247,-0.18783905337062762,-0.22436726890040196,0
0.41778146077323314,776,1299,7,0.8613713210316849,5,-0.4267308485675514,-0.18783905337062762,-0.22436726890040196,0
-0.12226937740632486,3769,892,35,0.2749114457536107,3,0.8144291698981038,-0.18783905337062762,-0.22436726890040196,0
0.41754615412244006,2562,6461,26,0.6100313744839388,3,1.1308032922520943,-0.18783905337062762,-0.22436726890040196,0
-0.12242202115922636,5516,4241,0,-1.4844681800806119,3,0.7900926989477968,-0.18783905337062762,-0.22436726890040196,0
-0.12227259415257766,2554,2868,26,0.6100313744839388,4,0.9361115246496385,-0.18783905337062762,-0.22436726890040196,0
-0.12255210405032774,4018,1423,20,-0.3953284117070455,2,0.7170832860968759,-0.18783905337062762,-0.22436726890040196,0
-0.12242288976383467,1558,3337,26,-0.5628883760722095,2,0.7414197570471829,-0.18783905337062762,-0.22436726890040196,0
-0.12231289491280162,3857,3560,0,0.4424714101187748,4,0.8387656408484107,-0.18783905337062762,-0.22436726890040196,0
-0.12273355513740396,1061,4471,0,0.10735148138844663,3,0.619737402295648,-0.18783905337062762,-0.22436726890040196,0
0.4177068896130085,5591,5095,11,0.8613713210316849,4,0.8874385827490247,-0.18783905337062762,-0.22436726890040196,0
0.417669192588608,3323,1356,11,0.7775913388491029,5,0.8874385827490247,-0.18783905337062762,-0.22436726890040196,0
-0.12227595635893232,1518,2286,11,0.4424714101187748,3,0.27902680899135057,-0.18783905337062762,-0.22436726890040196,0
0.4175713457340826,675,5480,11,0.6938113566665208,4,0.08433504138889485,-0.18783905337062762,-0.22436726890040196,0
-0.12255891781709964,6406,171,0,-0.060208482976717416,4,-0.4754037904681653,-0.18783905337062762,-0.22436726890040196,0
-0.12256016461797281,1235,5626,11,-0.7304483404373736,3,0.7170832860968759,-0.18783905337062762,-0.22436726890040196,0
0.4175616497792922,5466,5165,6,0.6100313744839388,0,-0.2807120228657096,-0.18783905337062762,-0.22436726890040196,0
-0.12231984374966812,4704,2544,8,0.5262513923013568,3,0.2546903380410436,-0.18783905337062762,-0.22436726890040196,0
-0.1225208425964343,717,3556,11,-0.5628883760722095,2,0.4980550475441132,-0.18783905337062762,-0.22436726890040196,0
-0.12244339963819842,5219,2171,0,-0.3953284117070455,4,0.7414197570471829,-0.18783905337062762,-0.22436726890040196,0
-0.12244364899837305,1519,5467,0,-0.47910839388962756,3,1.0577938794011734,-0.18783905337062762,-0.22436726890040196,0
-0.1226352137185322,2649,3355,35,0.10735148138844663,4,0.7170832860968759,-0.18783905337062762,-0.22436726890040196,0
-0.1226180992985464,4631,4425,11,-0.14398846515929944,3,0.7414197570471829,-0.18783905337062762,-0.22436726890040196,0
-0.12257247677659543,5663,59,6,0.35869142793619274,3,-0.0860202552632539,-0.18783905337062762,-0.22436726890040196,0
-0.12231301128088312,5941,1294,0,0.4424714101187748,3,0.4493821056434993,-0.18783905337062762,-0.22436726890040196,0
-0.12265076755942507,4885,115,26,0.2749114457536107,3,0.8387656408484107,-0.18783905337062762,-0.22436726890040196,0
-0.12252107117659439,3422,2121,11,-0.3115484295244635,4,0.10867151233920182,-0.18783905337062762,-0.22436726890040196,0
-0.12274719513895652,3261,4078,26,0.023571499205864613,3,-0.2077026100147887,-0.18783905337062762,-0.22436726890040196,0
0.4176663665066288,5117,1875,0,0.7775913388491029,4,0.7657562279974898,-0.18783905337062762,-0.22436726890040196,0
